name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Chicago,2016-04-05T00:00:00,31.2,24.8,18.4,58.64,0,0,,0,0,,6.6,14,1030.4,58.9,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-05T01:00:00,30.1,25,18.4,61.26,0,0,,0,0,,4.9,14,1030.9,24.2,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-05T02:00:00,29.2,23.9,18.4,63.63,0,0,,0,0,,4.9,2,1030.9,24.2,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-05T03:00:00,29.1,24.1,19.1,66.04,0,0,,0,0,,4.6,5,1030.9,24.2,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-05T04:00:00,29.1,25.9,19.1,66.04,0,0,,0,0,,3.1,16,1031.1,38.9,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-05T05:00:00,27.9,22.7,17.8,65.25,0,0,,0,0,,4.6,30,1031.7,24.2,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-05T06:00:00,29,22.7,17.1,60.71,0,0,,0,0,,6,63,1031.7,24.2,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-05T07:00:00,29.7,23.4,16.5,57.35,0,0,,0,0,,6.1,82,1032,24.2,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-05T08:00:00,32.4,24.5,15.5,49.43,0,0,,0,0,,9.4,89,1032.5,24.2,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-05T09:00:00,34.4,27.1,14.8,44.22,0,0,,0,0,,9.2,93,1032.8,24.2,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-05T10:00:00,34.9,26.1,13.6,41,0,0,,0,0,,12.8,116,1032.8,24.2,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-05T11:00:00,37.3,30,12.2,35.1,0,0,,0,0,17.2,10.8,123,1032.3,24.2,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-05T12:00:00,37.9,32.3,9.9,30.87,0,0,,0,0,,7.6,147,1031.7,24.2,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-05T13:00:00,41.1,36.3,10.4,27.96,0,0,,0,0,,7.3,143,1030.4,24.2,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-05T14:00:00,42.6,36.8,14.3,31.35,0,0,,0,0,19.3,10.1,175,1029.1,44,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-05T15:00:00,44.4,38.1,18.2,34.6,0,0,,0,0,19,13,162,1027.8,44,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-05T16:00:00,44.6,39,21,38.61,0,0,,0,0,23,11.2,157,1026.4,78.4,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-05T17:00:00,45.3,38.7,25,44.57,0,0,,0,0,25,14.7,161,1025,91.5,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-05T18:00:00,45.6,39.4,25.7,45.42,0,0,,0,0,19.7,13.7,154,1023.6,98.7,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-05T19:00:00,44.1,37.6,29.5,56.35,0.011,100,rain,0,0,22,13.1,147,1022.2,100,8.7,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-05T20:00:00,42.4,35.1,31.6,65.58,0.013,100,rain,0,0,24.2,14,145,1021,100,9.1,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-05T21:00:00,43.1,36,31.5,63.28,0,0,,0,0,23,14.6,140,1019.2,91.5,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-05T22:00:00,43.1,36.5,29.9,59.35,0,0,,0,0,23,13,152,1018.2,97.6,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-05T23:00:00,43.4,36.3,29.1,56.74,0,0,,0,0,,14.6,161,1017,98.7,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-06T00:00:00,43.4,37.4,29.5,57.68,0.001,100,rain,0,0,,11.2,171,1016.5,100,9.7,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-06T01:00:00,44.3,37.2,29.1,54.82,0.002,100,rain,0,0,,15.6,142,1013.5,100,9.9,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-06T02:00:00,44.1,38.3,29.5,56.17,0.005,100,rain,0,0,20.8,11,162,1012.7,100,9.5,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-06T03:00:00,43.9,40,29.9,57.8,0.003,100,rain,0,0,,6.6,136,1011.6,100,9.9,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-06T04:00:00,43.3,39.7,31.6,63.02,0.021,100,rain,0,0,,6,203,1010.6,100,9.3,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-06T05:00:00,43,37.5,33.1,67.75,0.045,100,rain,0,0,,9.7,160,1007.8,100,9.1,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-06T06:00:00,43.4,36.9,33.7,68.44,0,0,,0,0,,12.6,170,1005.6,100,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-06T07:00:00,46.8,40.3,33.1,58.64,0,0,,0,0,,15.8,189,1004.6,94.1,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-06T08:00:00,47.5,42,35.4,62.81,0.011,100,rain,0,0,24.2,12.9,202,1003.5,100,9.1,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-06T09:00:00,47.2,41.9,38.7,72.15,0.033,100,rain,0,0,24.2,12,202,1002.9,100,8.9,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-06T10:00:00,48.1,42.8,40.2,74.09,0.026,100,rain,0,0,,12.8,209,1002.2,100,9.9,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-06T11:00:00,46.9,40.8,42.5,84.45,0.072,100,rain,0,0,,14.5,209,1001.6,100,3.2,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-06T12:00:00,47.6,42.4,43.7,86.29,0.032,100,rain,0,0,,12,213,1001,100,8.4,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-06T13:00:00,47.8,43.5,44.5,88.23,0.032,100,rain,0,0,,9.5,225,1000.3,100,5.9,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-06T14:00:00,48.5,43.6,45.4,88.8,0.008,100,rain,0,0,,11.8,221,999.8,100,7,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-06T15:00:00,49.6,45.6,46.7,89.78,0.013,100,rain,0,0,19.7,9.7,227,999.6,100,8.3,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-06T16:00:00,48.7,43.6,44.9,86.42,0,0,,0,0,24.2,12.7,268,999.4,100,6.4,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-06T17:00:00,48.5,43.5,43.4,82.44,0,0,,0,0,20.8,12.2,272,999.5,100,8.1,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-06T18:00:00,47.2,42.8,43.3,86.12,0.027,100,rain,0,0,,9.5,273,999.6,100,3.6,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-06T19:00:00,46.4,42.1,43.2,88.36,0.051,100,rain,0,0,,8.7,281,999.7,100,5.8,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-06T20:00:00,46.4,42.2,43,87.6,0.01,100,rain,0,0,,8.4,289,999.3,100,6.8,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-06T21:00:00,46.7,41,43.2,87.45,0.008,100,rain,0,0,,13.1,302,1000,100,5.9,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-06T22:00:00,46.5,42,42.6,86.42,0.003,100,rain,0,0,,9.1,312,1000.3,100,5.2,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-06T23:00:00,45.7,41,40.9,83.01,0,0,,0,0,,9.3,301,1000.4,100,8.4,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-07T00:00:00,44.4,38.2,39.3,82.13,0,0,,0,0,21.9,12.5,297,1000.4,100,7.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-07T01:00:00,42.6,35.7,36.9,80.09,0,0,,0,0,24,13.3,321,1000.8,100,7.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-07T02:00:00,40.5,33.9,35.3,81.59,0.008,100,rain,0,0,,10.8,317,1000.8,100,7.9,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-07T03:00:00,39.5,31.6,34,80.33,0,0,,0,0,21.9,13.9,305,1000.9,100,9.1,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-07T04:00:00,39.2,31.9,32.4,76.4,0,0,,0,0,,12,311,1001,100,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-07T05:00:00,38.6,29.9,32.1,77.34,0,0,,0,0,22.2,15.7,300,1001.5,100,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-07T06:00:00,37.5,28.5,31.2,78.05,0,0,,0,0,27.7,15.2,314,1002,100,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-07T07:00:00,36.9,28.3,31.2,79.87,0,0,,0,0,,13.6,320,1002.5,100,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-07T08:00:00,36.5,27.9,32,83.51,0.004,100,rain,0,0,,13.6,305,1003.2,100,7.1,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-07T09:00:00,37.1,27.5,30.2,75.93,0.008,100,rain,0,0,,17.3,323,1003.9,100,9.9,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-07T10:00:00,36.7,26.7,30.2,77.3,0.012,100,rain,0,0,26.8,18,325,1004.6,97.6,7.9,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-07T11:00:00,39.3,31.1,30.5,70.46,0,0,,0,0,25.3,14.6,325,1005,91.5,9.8,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-07T12:00:00,38.7,29,28.8,67.13,0.001,100,rain,0,0,27.9,19.4,319,1005.4,92.8,9.9,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-07T13:00:00,39.6,32.6,28.8,65.16,0,0,,0,0,19.9,11.3,360,1005.9,100,8.7,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-07T14:00:00,39.3,29.9,28.1,63.95,0,0,,0,0,25.5,18.6,330,1006.9,100,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-07T15:00:00,40.7,33.1,28.3,61.05,0,0,,0,0,23.3,13.8,325,1007.4,100,9.7,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-07T16:00:00,40.3,31.8,27.7,60.57,0,0,,0,0,24.8,16.4,326,1008.3,100,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-07T17:00:00,40.6,32.1,26.8,57.54,0,0,,0,0,20.8,16.7,333,1009.1,100,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-07T18:00:00,40.6,32.6,27.4,58.95,0,0,,0,0,23,15.1,322,1009.8,98.7,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-07T19:00:00,40.6,33.3,26.8,57.7,0,0,,0,0,,12.8,322,1010.4,100,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-07T20:00:00,40.3,32.9,27.2,59.33,0,0,,0,0,19.7,12.9,317,1011.1,100,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-07T21:00:00,40.3,32.6,26.3,57.03,0,0,,0,0,,13.8,316,1011.9,100,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-07T22:00:00,40.3,33.7,25.1,54.27,0,0,,0,0,,10.7,325,1011.9,100,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-07T23:00:00,40.3,34.1,24.6,53.22,0,0,,0,0,,9.7,331,1011.9,100,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-08T00:00:00,39.3,32.3,22.6,50.82,0,0,,0,0,,11.1,329,1011.6,90.3,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-08T01:00:00,38.3,31.9,23.1,54.05,0,0,,0,0,,9.3,305,1011.6,90.3,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-08T02:00:00,37.1,32.5,22.2,54.52,0,0,,0,0,,5.8,309,1011.2,90.3,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-08T03:00:00,36.5,32.1,25,62.6,0,0,,0,0,,5.4,257,1010.6,87.3,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-08T04:00:00,35.4,30.1,26.1,68.68,0,0,,0,0,,6.3,249,1010.3,54.7,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-08T05:00:00,34.7,30.7,26.9,72.72,0,0,,0,0,,4.5,257,1010,90.3,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-08T06:00:00,36.1,30.7,28.2,72.83,0,0,,0,0,,6.6,250,1009.7,90.3,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-08T07:00:00,36.4,32.9,29.1,74.67,0,0,,0,0,,4.2,249,1009.6,100,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-08T08:00:00,37.3,30.5,30.7,76.87,0,0,,0,0,,9.5,255,1009.6,100,8.4,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-08T09:00:00,36.2,31.8,31.2,81.98,0.013,100,rain,0.02,0.02,,5.3,226,1009.1,100,4.9,,,,,"Rain, Overcast",snow,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-08T10:00:00,36.6,30.8,33.5,88.29,0.018,100,rain,0.02,0.05,,7.4,252,1009.1,100,6.3,,,,,"Rain, Overcast",snow,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-08T11:00:00,40.9,33.2,34.2,76.94,0.001,100,rain,0,0.07,23,14,291,1009,100,9.5,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-08T12:00:00,39,28.9,33.6,80.84,0.028,100,rain,0.02,0.09,27.7,21.2,309,1009.5,100,9.9,,,,,"Rain, Overcast",snow,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-08T13:00:00,42.2,34.2,31.2,64.71,0,0,rain,0,0.12,26.9,16.7,322,1009.3,92.8,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-08T14:00:00,37.2,28.2,30.3,75.73,0,0,rain,0.02,0.14,28,15.2,299,1009.7,100,7.2,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-08T15:00:00,40.1,30,27.2,59.7,0.008,100,rain,0,0.16,33.4,22.3,300,1009.9,92.8,8,,,,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-08T16:00:00,39.8,30.7,25.4,56.11,0,0,rain,0.02,0.19,35.3,18.3,305,1010.2,92.8,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-08T17:00:00,39.1,29.2,21.4,48.71,0,0,rain,0.02,0.21,31.3,20.5,291,1010.6,92.8,8.8,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-08T18:00:00,37.6,28.7,20.6,49.97,0,0,rain,0.02,0.23,34.5,15,302,1010.9,86.9,9.7,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-08T19:00:00,37.6,28.1,16.6,42.12,0,0,rain,0.02,0.26,32.3,17.2,318,1011.6,75.5,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-08T20:00:00,35.7,25.1,15.5,43.22,0,0,rain,0.02,0.28,29.2,19,341,1012.4,54.7,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-08T21:00:00,33.2,22.2,20.6,59.41,0,0,"rain,snow",0.02,0.3,31.8,17.9,329,1013.7,54.7,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-08T22:00:00,32.5,21,21.5,63.58,0,0,"rain,snow",0.02,0.33,28.7,18.8,312,1014.4,92.8,8.8,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-08T23:00:00,29.8,19.8,26.1,85.79,0,0,"rain,snow",0.02,0.35,31.7,12.5,333,1015.5,100,1.5,,,,,Overcast,cloudy,"72534014819,KMDW,74466504838,KPWK"
Chicago,2016-04-09T00:00:00,30.1,17.5,22.7,73.75,0.005,100,"rain,snow",0.02,0.38,30.2,19.9,346,1016.8,98.7,4.4,,,,,"Snow, Rain, Overcast",snow,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-09T01:00:00,28,14.8,17.3,63.76,0,0,snow,0.02,0.4,36.7,19.8,346,1018,38.9,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-09T02:00:00,26.3,12.2,15.7,63.82,0,0,snow,0.02,0.42,31,21,343,1019.1,24.2,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-09T03:00:00,25.6,13.7,15.5,65.04,0,0,snow,0.02,0.45,30.4,14.2,333,1019.5,27.5,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-09T04:00:00,25.3,12.1,14.5,63.25,0,0,snow,0.02,0.47,24.2,17.1,335,1020.4,24.2,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-09T05:00:00,24.2,12.5,12.2,59.8,0,0,snow,0.02,0.49,23,13,335,1021.3,18,9.9,,,,,Clear,clear-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-09T06:00:00,23.6,11.1,11.9,60.45,0,0,snow,0.02,0.52,21.9,14.5,332,1022.5,24.2,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-09T07:00:00,23.6,11.2,11.3,58.89,0,0,snow,0.02,0.54,23,14.3,332,1023.5,24.2,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-09T08:00:00,25.6,15,10.8,52.82,0,0,snow,0.02,0.56,24.2,11.4,341,1024.4,24.2,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-09T09:00:00,27.7,17.1,10.5,47.94,0,0,,0,0.54,24.2,12.8,348,1025,24.2,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-09T10:00:00,29.8,19.3,9.9,42.72,0,0,,0,0.52,23.5,13.6,344,1025.7,24.2,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-09T11:00:00,31.6,22.8,10.5,40.79,0,0,,0,0.49,,10.8,352,1026.4,24.2,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-09T12:00:00,33.6,25.8,10.9,38.3,0,0,,0,0.47,,9.9,346,1026.2,27.5,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-09T13:00:00,34.8,29.1,9.8,34.76,0,0,,0,0.45,,6.7,20,1025.7,24.2,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-09T14:00:00,35.4,35.4,10.5,35.02,0,0,,0,0.42,,0,0,1025.2,24.2,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-09T15:00:00,36.8,30.3,13.1,37.32,0,0,,0,0.4,,8.6,74,1024.7,24.2,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-09T16:00:00,35.9,28,14.8,41.75,0,0,,0,0.38,,11.2,90,1024.6,24.2,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-09T17:00:00,35.3,28,14.6,42.35,0,0,,0,0.35,24.2,9.5,101,1024.6,24.2,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-09T18:00:00,34,24.9,13.7,42.91,0,0,,0,0.33,,12.9,88,1024.2,24.2,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-09T19:00:00,33.5,24.2,14.6,45.43,0,0,,0,0.3,18.3,13.2,103,1023.9,44,9.9,,,,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-09T20:00:00,32.4,23,15.5,49.36,0,0,,0,0.28,,12.4,117,1023.5,52.9,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-09T21:00:00,33.2,24,16.3,49.42,0,0,,0,0.26,,12.8,118,1023.2,78.4,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-09T22:00:00,33.4,24.5,16.3,49.1,0,0,,0,0.23,,11.9,132,1022.7,80.9,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-09T23:00:00,33.4,24.7,15.2,46.8,0,0,,0,0.21,,11.6,143,1021.9,88.1,9.9,,,,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-10T00:00:00,33.4,24.7,16.5,49.58,0,0,,0,0.19,,11.4,152,1021.7,100,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
Chicago,2016-04-10T01:00:00,33.8,23.8,17.6,51.23,0,0,,0,0.16,21.9,15.1,158,1020.9,100,9.9,,,,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
